"ID","Item title","Final URL","Image URL","Item subtitle","Item description","Item Category","Price","Sale Price"
"8505893","Pofaszíj Escape ","http://www.decathlon.hu/pofaszij-escape--id_8505893.html","http://www.decathlon.hu/media/850/8505893/big_1348273.jpg","FOUGANZA","Könnyen a kötőfék-kantárhoz rögzíthető.","LOVAGLÁS TEREPEN","4990.00 HUF",""
"8514824","Kobak, 500-as, kék, fekete ","http://www.decathlon.hu/kobak-500-as-kek-fekete--id_8514824.html","http://www.decathlon.hu/media/851/8514824/big_1416714.jpg","FOUGANZA","A fejkerület állítócsavarral szabályozható.","Lovaglás","9990.00 HUF",""
"8517186","Marvasak, PADDOCK nyereghez","http://www.decathlon.hu/marvasak-paddock-nyereghez-id_8517186.html","http://www.decathlon.hu/media/851/8517186/big_1416794.jpg","FOUGANZA","Könnyen cserélhető. ","Lovaglás","5990.00 HUF",""
"8524905","Lovaglócsizma, bélelt ","http://www.decathlon.hu/lovaglocsizma-belelt-id_8524905.html","http://www.decathlon.hu/media/852/8524905/big_1343952.jpg","KERBL","Megvéd a hidegtől és a lábad száraz is marad! ","Lovaglás","14990.00 HUF",""
"8504167","Kengyelszíj 100-as szintetikus","http://www.decathlon.hu/kengyelszij-100-as-szintetikus-id_8504167.html","http://www.decathlon.hu/media/850/8504167/big_1418745.jpg","FOUGANZA","Kitűnően illik póninyergeinkhez, patracainkhoz! ","Lovaglás","1690.00 HUF",""
"8485522","Kislány lovaglózokni BABY","http://www.decathlon.hu/kislany-lovaglozokni-baby-id_8485522.html","http://www.decathlon.hu/media/848/8485522/big_1500739.jpg","FOUGANZA","Ideális a legkisebbeknek készült gumicsizmákhoz! ","Lovaglás","1290.00 HUF",""
"8525245","Lóvakaró, fém, fekete","http://www.decathlon.hu/lovakaro-fem-fekete-id_8525245.html","http://www.decathlon.hu/media/852/8525245/big_1416746.jpg","KERBL","Kényelmes fogású, jól kézre áll. ","Lovaglás","1490.00 HUF",""
"8299262","Fényesítő kifésülő, 500 ml","http://www.decathlon.hu/fenyesito-kifesulo-500-ml-id_8299262.html","http://www.decathlon.hu/media/829/8299262/big_710945.jpg","FOUGANZA","A fésülés nem tépi a ló hosszúszőreit.","Lovaglás","1590.00 HUF",""
"8504365","Nyírápolószer, 150 ml","http://www.decathlon.hu/nyirapoloszer-150-ml-id_8504365.html","http://www.decathlon.hu/media/850/8504365/big_1344941.jpg","FOUGANZA","Pipettával ellátott: a pontos adagolásért.","Lovaglás","1490.00 HUF",""
"8287063","Fényesítő kifésülő 150 ml","http://www.decathlon.hu/fenyesito-kifesulo-150-ml-id_8287063.html","http://www.decathlon.hu/media/828/8287063/big_806275.jpg","FOUGANZA","A fésülés nem tépi a ló hosszúszőreit.","Lovaglás","990.00 HUF",""
"8303776","Erdeigyümölcsös lósampon 500ml","http://www.decathlon.hu/erdeigyumolcsos-losampon-500ml-id_8303776.html","http://www.decathlon.hu/media/830/8303776/big_296015.jpg","FOUGANZA","Kellemes illattal.","Lovaglás","1390.00 HUF",""
"8299267","Fényesítő kifésülő, 2 l","http://www.decathlon.hu/fenyesito-kifesulo-2-l-id_8299267.html","http://www.decathlon.hu/media/829/8299267/big_931696.jpg","FOUGANZA","A fésülés nem tépi a ló hosszúszőreit.","Lovaglás","3990.00 HUF",""
"8304774","Lósampon világos szőrre, 500ml","http://www.decathlon.hu/losampon-vilagos-szorre-500ml-id_8304774.html","http://www.decathlon.hu/media/830/8304774/big_286336.jpg","FOUGANZA","Szürke és világos szőrű lovakhoz. ","Lovaglás","1490.00 HUF",""
"8299264","2 az 1-ben lósampon, 500 ml","http://www.decathlon.hu/2-az-1-ben-losampon-500-ml-id_8299264.html","http://www.decathlon.hu/media/829/8299264/big_286328.jpg","FOUGANZA","Hármas hatás:tisztít, kisimít, fényesít..","Lovaglás","1690.00 HUF",""
"8341037","Tápláló kifésülő, 500 ml","http://www.decathlon.hu/taplalo-kifesulo-500-ml-id_8341037.html","http://www.decathlon.hu/media/834/8341037/big_807933.jpg","FOUGANZA","Ragyogó szőrzet, szinte azonnal! ","Lovaglás","2490.00 HUF",""
"8005280","Pataolaj, 500 ml","http://www.decathlon.hu/pataolaj-500-ml-id_8005280.html","http://www.decathlon.hu/media/800/8005280/big_1549498.jpg","FOUGANZA","Praktikus: a kupak ecsettel ellátott. ","Lovaglás","3390.00 HUF",""
"8335710","Lóápoló eszközök gyerekkézhez","http://www.decathlon.hu/loapolo-eszkozok-gyerekkezhez-id_8335710.html","http://www.decathlon.hu/media/833/8335710/big_414610.jpg","NO BRAND","Közepes méret: gyerekeknek ideális.","Lovaglás","2990.00 HUF",""
"8485453","Lábszárvédő 500-as","http://www.decathlon.hu/labszarvedo-500-as-id_8485453.html","http://www.decathlon.hu/media/848/8485453/big_1344068.jpg","FOUGANZA","Kétféle szárhosszal kapható. ","Lovaglás","14990.00 HUF",""
"8338537","Patazsír, 2,5 l","http://www.decathlon.hu/patazsir-25-l-id_8338537.html","http://www.decathlon.hu/media/833/8338537/big_1549917.jpg","FOUGANZA","Természetes színű, egészséges paták!","Lovaglás","5990.00 HUF",""
"8485396","Lovaglópálca 500-as, 58 cm","http://www.decathlon.hu/lovaglopalca-500-as-58-cm-id_8485396.html","http://www.decathlon.hu/media/848/8485396/big_1516271.jpg","FOUGANZA","Csúszásmentes nyél, kényelmes fogást biztosít.","Lovaglás","1490.00 HUF",""
"8512933","Kobakzsák, összehajtható","http://www.decathlon.hu/kobakzsak-osszehajthato-id_8512933.html","http://www.decathlon.hu/media/851/8512933/big_1344088.jpg","FOUGANZA","Praktikus kobak szállítására.","Lovaglás","1690.00 HUF",""
"8485435","Gyerek lovasdzseki, 500-as","http://www.decathlon.hu/gyerek-lovasdzseki-500-as-id_8485435.html","http://www.decathlon.hu/media/848/8485435/big_1345909.jpg","FOUGANZA","Rövid szabású, lóháton is kényelmes. ","Lovaglás","7990.00 HUF",""
"8485438","Gyerek lovasmellény, 500-as","http://www.decathlon.hu/gyerek-lovasmelleny-500-as-id_8485438.html","http://www.decathlon.hu/media/848/8485438/big_1345987.jpg","FOUGANZA","Meleg és kényelmes! ","Lovaglás","7990.00 HUF",""
"8485441","Gyerek lovaskabát, SAFY","http://www.decathlon.hu/gyerek-lovaskabat-safy-id_8485441.html","http://www.decathlon.hu/media/848/8485441/big_1346035.jpg","FOUGANZA","Nagy hidegben se mondj le a biztonságról! ","Lovaglás","6990.00 HUF",""
"8485437","Gyerek lovasmellény, 500-as","http://www.decathlon.hu/gyerek-lovasmelleny-500-as-id_8485437.html","http://www.decathlon.hu/media/848/8485437/big_1345965.jpg","FOUGANZA","Meleg és kényelmes! ","Lovaglás","7990.00 HUF",""
"8513571","Polár lótakaró, POLAR 500 ","http://www.decathlon.hu/polar-lotakaro-polar-500--id_8513571.html","http://www.decathlon.hu/media/851/8513571/big_1344022.jpg","FOUGANZA","Vékony - átmeneti istállótakaróként is kitűnő. ","Lovaglás","14990.00 HUF",""
"8513570","Polár lótakaró, POLAR 500","http://www.decathlon.hu/polar-lotakaro-polar-500-id_8513570.html","http://www.decathlon.hu/media/851/8513570/big_1344857.jpg","FOUGANZA","Vékony - átmeneti istállótakaróként is kitűnő. ","Lovaglás","14990.00 HUF",""
"8485268","Lovaglókabát 500-as, vízhatlan","http://www.decathlon.hu/lovaglokabat-500-as-vizhatlan-id_8485268.html","http://www.decathlon.hu/media/848/8485268/big_1290372.jpg","FOUGANZA","100% vízhatlan és elasztikus, kényelmes a lovon ","Lovaglás","17990.00 HUF",""
"8485784","Női lovas trikó, DEB500","http://www.decathlon.hu/noi-lovas-triko-deb500-id_8485784.html","http://www.decathlon.hu/media/848/8485784/big_1255207.jpg","FOUGANZA","Könnyű és szabad mozgást biztosít.","Lovaglás","3490.00 HUF",""
"8514519","Jutalomfalat Happytreats 200 g","http://www.decathlon.hu/jutalomfalat-happytreats-200-g-id_8514519.html","http://www.decathlon.hu/media/851/8514519/big_1289017.jpg","RAVENE","Egészséges és finom csemege! ","Lovaglás","690.00 HUF",""
"8503862","Lovaglónadrág 500-as, mesh","http://www.decathlon.hu/lovaglonadrag-500-as-mesh-id_8503862.html","http://www.decathlon.hu/media/850/8503862/big_1255243.jpg","FOUGANZA","Szellőzőnyílások, hőhegesztett térdfoltok.","Lovaglás","12990.00 HUF",""
"8485444","Gyerek lovas felső, 500-as ","http://www.decathlon.hu/gyerek-lovas-felso-500-as--id_8485444.html","http://www.decathlon.hu/media/848/8485444/big_1336199.jpg","FOUGANZA","Meleg, légáteresztő anyag. ","Lovaglás","4490.00 HUF",""
"8404843","Lovaglónadrág 500-as","http://www.decathlon.hu/lovaglonadrag-500-as-id_8404843.html","http://www.decathlon.hu/media/840/8404843/big_1546092.jpg","FOUGANZA","Kényelmes a nyeregben!","Lovaglás","12990.00 HUF",""
"8514967","Lovas póló 140-as","http://www.decathlon.hu/lovas-polo-140-as-id_8514967.html","http://www.decathlon.hu/media/851/8514967/big_1553498.jpg","FOUGANZA","Elegáns és biztonságos.","Lovaglás","3490.00 HUF",""
"8523879","Nyeregalátét, 540-es","http://www.decathlon.hu/nyeregalatet-540-es-id_8523879.html","http://www.decathlon.hu/media/852/8523879/big_1542373.jpg","FOUGANZA","A nyeregpárnáknak megfelelően csúszásmentes.","Lovaglás","7990.00 HUF",""
"8500881","Póló 140-es","http://www.decathlon.hu/polo-140-es-id_8500881.html","http://www.decathlon.hu/media/850/8500881/big_1542048.jpg","FOUGANZA","Stílusos és kényelmes viselet!","Lovaglás","3490.00 HUF",""
"8520250","Női lovaglópóló 500 Mesh","http://www.decathlon.hu/noi-lovaglopolo-500-mesh-id_8520250.html","http://www.decathlon.hu/media/852/8520250/big_1553479.jpg","FOUGANZA","Könnyű és szellőző. Próbáld ki és megszereted!","Lovaglás","3990.00 HUF",""
"8405515","Versenynadrág 500-as, fehér","http://www.decathlon.hu/versenynadrag-500-as-feher-id_8405515.html","http://www.decathlon.hu/media/840/8405515/big_1554410.jpg","FOUGANZA","Kényelmes a nyeregben!","Lovaglás","12990.00 HUF",""
"8520249","Női ujjatlan felső 500 Mesh","http://www.decathlon.hu/noi-ujjatlan-felso-500-mesh-id_8520249.html","http://www.decathlon.hu/media/852/8520249/big_1553505.jpg","FOUGANZA","Könnyű és szabad mozgást biztosít.","Lovaglás","3490.00 HUF",""
"8522234","Férfi lovaglókesztyű, 960-as","http://www.decathlon.hu/ferfi-lovaglokesztyu-960-as-id_8522234.html","http://www.decathlon.hu/media/852/8522234/big_1577333.jpg","FOUGANZA","Kényelmes szárfogás!","Lovaglás","6990.00 HUF",""
"8485411","Versenynadrág 700-as, fehér","http://www.decathlon.hu/versenynadrag-700-as-feher-id_8485411.html","http://www.decathlon.hu/media/848/8485411/big_1554396.jpg","FOUGANZA","Strapabíró és elegáns!","Lovaglás","16990.00 HUF",""
"8543460","Ínvédő, 500-as, bordó ","http://www.decathlon.hu/invedo-500-as-bordo-id_8543460.html","http://www.decathlon.hu/media/854/8543460/big_1549455.jpg","FOUGANZA","Strapabíró, elegáns, kényelmes a lónak.","Lovaglás","5990.00 HUF",""
"8511876","Nyeregalátét, 500-as STRASSZ","http://www.decathlon.hu/nyeregalatet-500-as-strassz-id_8511876.html","http://www.decathlon.hu/media/851/8511876/big_1542319.jpg","FOUGANZA","Puha és vastag a maximális kényelemért.","Lovaglás","8490.00 HUF",""
"8519286","Női lovaglókesztyű 900-as","http://www.decathlon.hu/noi-lovaglokesztyu-900-as-id_8519286.html","http://www.decathlon.hu/media/851/8519286/big_1542274.jpg","FOUGANZA","Kényelmes szárfogás!","Lovaglás","5990.00 HUF",""
"8485338","Női lovaglónadrág 560 Jump","http://www.decathlon.hu/noi-lovaglonadrag-560-jump-id_8485338.html","http://www.decathlon.hu/media/848/8485338/big_1554001.jpg","FOUGANZA","Strapabíró és elegáns!","Lovaglás","16990.00 HUF",""
"8500988","Lovaglónadrág 100-as, Light","http://www.decathlon.hu/lovaglonadrag-100-as-light-id_8500988.html","http://www.decathlon.hu/media/850/8500988/big_1554070.jpg","FOUGANZA","Testhezálló szabás, mesh szellőzőnyílások.","Lovaglás","6990.00 HUF",""
"8485627","Lovaglónadrág 700-as","http://www.decathlon.hu/lovaglonadrag-700-as-id_8485627.html","http://www.decathlon.hu/media/848/8485627/big_1546071.jpg","FOUGANZA","Strapabíró és elegáns!","Lovaglás","16990.00 HUF",""
"8528972","Kötőfék Performer, bőr","http://www.decathlon.hu/kotofek-performer-bor-id_8528972.html","http://www.decathlon.hu/media/852/8528972/big_1545916.jpg","FOUGANZA","Bőr és szövet.","Lovaglás","12990.00 HUF",""
"8520215","Gyerek lovaglókesztyű 500-as","http://www.decathlon.hu/gyerek-lovaglokesztyu-500-as-id_8520215.html","http://www.decathlon.hu/media/852/8520215/big_1577377.jpg","FOUGANZA","Tapadás és biztos fogás.","Lovaglás","3490.00 HUF",""
"8549645","Nadrág 580 Fullgrip ","http://www.decathlon.hu/nadrag-580-fullgrip--id_8549645.html","http://www.decathlon.hu/media/854/8549645/big_1546056.jpg","FOUGANZA","Testhez simuló, könnyű anyag!","Lovaglás","16990.00 HUF",""
"8375321","Ínvédő, 500-as, fekete ","http://www.decathlon.hu/invedo-500-as-fekete-id_8375321.html","http://www.decathlon.hu/media/837/8375321/big_1549448.jpg","FOUGANZA","Strapabíró, elegáns, kényelmes a lónak.","Lovaglás","5990.00 HUF",""
"8520227","Férfi kesztyű 500-as","http://www.decathlon.hu/ferfi-kesztyu-500-as-id_8520227.html","http://www.decathlon.hu/media/852/8520227/big_1609662.jpg","FOUGANZA","Tapadás és légáteresztés.","Lovaglás","3990.00 HUF",""
"8502187","Lovaglózokni Losanges","http://www.decathlon.hu/lovaglozokni-losanges-id_8502187.html","http://www.decathlon.hu/media/850/8502187/big_1543174.jpg","FOUGANZA","Hosszú szár, a talpon buklészövésű megerősítés.","Lovaglás","2990.00 HUF",""
"8485250","Lovaglónadrág 500-as","http://www.decathlon.hu/lovaglonadrag-500-as-id_8485250.html","http://www.decathlon.hu/media/848/8485250/big_1554013.jpg","FOUGANZA","Kényelmes a nyeregben!","Lovaglás","12990.00 HUF",""
"8514964","Pulóver 500-as","http://www.decathlon.hu/pulover-500-as-id_8514964.html","http://www.decathlon.hu/media/851/8514964/big_1553472.jpg","FOUGANZA","Elasztikus és hibrid!","Lovaglás","8990.00 HUF",""
"8519289","Női lovaskesztyű, 960-as","http://www.decathlon.hu/noi-lovaskesztyu-960-as-id_8519289.html","http://www.decathlon.hu/media/851/8519289/big_1542272.jpg","FOUGANZA","Kényelmes szárfogás!","Lovaglás","7490.00 HUF",""
"8543447","Bokavédő 500 Jump, bordó","http://www.decathlon.hu/bokavedo-500-jump-bordo-id_8543447.html","http://www.decathlon.hu/media/854/8543447/big_1549760.jpg","FOUGANZA","Használatáról a versenyszabályzat rendelkezik.","Lovaglás","3990.00 HUF",""
"8502194","Fiú lovaglózokni 500-as","http://www.decathlon.hu/fiu-lovaglozokni-500-as-id_8502194.html","http://www.decathlon.hu/media/850/8502194/big_1577434.jpg","FOUGANZA","Buklékötésű talp.","Lovaglás","1990.00 HUF",""
"8520235","Lovaglónadrág 180-as","http://www.decathlon.hu/lovaglonadrag-180-as-id_8520235.html","http://www.decathlon.hu/media/852/8520235/big_1642466.jpg","FOUGANZA","Csúszásmentes, kényelmes a nyeregben.","Lovaglás","12990.00 HUF",""
"8519288","Női lovaglókesztyű 900-as","http://www.decathlon.hu/noi-lovaglokesztyu-900-as-id_8519288.html","http://www.decathlon.hu/media/851/8519288/big_1542280.jpg","FOUGANZA","Kényelmes szárfogás!","Lovaglás","5990.00 HUF",""
"8405489","Gyerek lovaglónadrág 120-as","http://www.decathlon.hu/gyerek-lovaglonadrag-120-as-id_8405489.html","http://www.decathlon.hu/media/840/8405489/big_1541987.jpg","FOUGANZA","Könnyű, kényelmes viselet!","Lovaglás","5990.00 HUF",""
"8525369","Lovaglónadrág 500-as, mesh","http://www.decathlon.hu/lovaglonadrag-500-as-mesh-id_8525369.html","http://www.decathlon.hu/media/852/8525369/big_1255949.jpg","FOUGANZA","Szellőzőnyílások, hőhegesztett térdfoltok.","Lovaglás","12990.00 HUF",""
"8529848","Lovaglózokni 100-as","http://www.decathlon.hu/lovaglozokni-100-as-id_8529848.html","http://www.decathlon.hu/media/852/8529848/big_1577416.jpg","FOUGANZA","Egységes méretezés. ","Lovaglás","890.00 HUF",""
"8543448","Bokavédő 500-as","http://www.decathlon.hu/bokavedo-500-as-id_8543448.html","http://www.decathlon.hu/media/854/8543448/big_1549761.jpg","FOUGANZA","Használatáról a versenyszabályzat rendelkezik.","Lovaglás","3990.00 HUF",""
"8522110","Ujjatlan felső 100-as","http://www.decathlon.hu/ujjatlan-felso-100-as-id_8522110.html","http://www.decathlon.hu/media/852/8522110/big_1542053.jpg","FOUGANZA","Könnyű és puha. ","Lovaglás","2990.00 HUF",""
"8523897","Gyerek lovaglókesztyű Tricot","http://www.decathlon.hu/gyerek-lovaglokesztyu-tricot-id_8523897.html","http://www.decathlon.hu/media/852/8523897/big_1542074.jpg","FOUGANZA","Tenyéri oldalán tapadós szilikonpöttyökkel. ","Lovaglás","990.00 HUF",""
"8519290","Női lovaskesztyű, 960-as","http://www.decathlon.hu/noi-lovaskesztyu-960-as-id_8519290.html","http://www.decathlon.hu/media/851/8519290/big_1542263.jpg","FOUGANZA","Kényelmes szárfogás!","Lovaglás","7490.00 HUF",""
"8543018","Lovaglócipő 560-as, bőr","http://www.decathlon.hu/lovaglocipo-560-as-bor-id_8543018.html","http://www.decathlon.hu/media/854/8543018/big_1541675.jpg","FOUGANZA","Puha bőr, kényelmes talp.","Lovaglás","16990.00 HUF",""
"8543073","Vezetőszár Winner","http://www.decathlon.hu/vezetoszar-winner-id_8543073.html","http://www.decathlon.hu/media/854/8543073/big_1549767.jpg","FOUGANZA","Masszív, strapabíró!","Lovaglás","1690.00 HUF",""
"8502189","Lovaglózokni Losanges","http://www.decathlon.hu/lovaglozokni-losanges-id_8502189.html","http://www.decathlon.hu/media/850/8502189/big_1543154.jpg","FOUGANZA","Hosszú szár, a talpon buklészövésű megerősítés.","Lovaglás","2990.00 HUF",""
"8404152","Nyeregalátét, csúszásmentes","http://www.decathlon.hu/nyeregalatet-csuszasmentes-id_8404152.html","http://www.decathlon.hu/media/840/8404152/big_1542354.jpg","FOUGANZA","A nyeregpárnáknak megfelelően csúszásmentes.","Lovaglás","7990.00 HUF",""
"8543274","Lovaglópálca 500-as, 58 cm","http://www.decathlon.hu/lovaglopalca-500-as-58-cm-id_8543274.html","http://www.decathlon.hu/media/854/8543274/big_1547474.jpg","FOUGANZA","Csúszásmentes nyél, kényelmes fogást biztosít.","Lovaglás","1490.00 HUF",""
"8485339","Lovaglónadrág 560 Jump","http://www.decathlon.hu/lovaglonadrag-560-jump-id_8485339.html","http://www.decathlon.hu/media/848/8485339/big_1553985.jpg","FOUGANZA","Strapabíró és elegáns!","Lovaglás","16990.00 HUF",""
"8528430","Homlokszíj 500 Strassz, fekete","http://www.decathlon.hu/homlokszij-500-strassz-fekete-id_8528430.html","http://www.decathlon.hu/media/852/8528430/big_1545937.jpg","FOUGANZA","Strapabíró és elegáns!","Lovaglás","3990.00 HUF",""
"8520218","Gyerek kesztyű 500-as","http://www.decathlon.hu/gyerek-kesztyu-500-as-id_8520218.html","http://www.decathlon.hu/media/852/8520218/big_1577343.jpg","FOUGANZA","Tapadás és biztos fogás.","Lovaglás","3490.00 HUF",""
"8529841","Lovaglózokni 100-as","http://www.decathlon.hu/lovaglozokni-100-as-id_8529841.html","http://www.decathlon.hu/media/852/8529841/big_1543189.jpg","FOUGANZA","Egységes méretezés. ","Lovaglás","990.00 HUF",""
"8520238","Női lovaglónadrág 500-as","http://www.decathlon.hu/noi-lovaglonadrag-500-as-id_8520238.html","http://www.decathlon.hu/media/852/8520238/big_1554017.jpg","FOUGANZA","Szellőzőnyílások, hőhegesztett térdfoltok.","Lovaglás","12990.00 HUF",""
"8511874","Nyeregalátét, 500-as STRASSZ","http://www.decathlon.hu/nyeregalatet-500-as-strassz-id_8511874.html","http://www.decathlon.hu/media/851/8511874/big_1542332.jpg","FOUGANZA","Puha és vastag a maximális kényelemért.","Lovaglás","8490.00 HUF",""
